year,month,day,extended_event,country,region,province_state,city,vicinity_area,criteria_political,criteria_economic,criteria_religious,multiple_attacks,successful_attack,suicide_attack,primary_attack_type,primary_target_type,primary_target_subtype,target_nationality,secondary_target_type,group_name,individual_attack,attack_claimed,claim_mode,primary_weapon_type,secondary_weapon_type,secondary_weapon_subtype,num_killed,num_killed_us,num_killed_terrorists,num_wounded,num_wounded_us,num_wounded_terrorists,property_damage,property_extent_code,property_extent,property_value,hostage_incident,ransom_demanded,hostage_outcome_code,hostage_outcome,num_released,month_name
2015,8,15,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,0,0.0,0,0,Unknown,Military,Military Checkpoint,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Unknown,Unknown,Unknown,8.0,0.0,8.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,16,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,17,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,0,0.0,1,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,4.0,0.0,4.0,2.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,18,0,Egypt,Middle East & North Africa,Asyut,Assiut,0,1,1,1,0.0,1,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,19,1,Egypt,Middle East & North Africa,North Sinai,Rafah,1,1,0,1,0.0,1,0,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Terrorist,West Bank and Gaza Strip,Unknown,Sinai Province of the Islamic State,0,1.0,Unknown,Firearms,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,1,Unknown,Unknown,0.0,1.0,0.0,2.0,Hostage(s) released by perpetrators,4.0,August
2015,8,20,0,Egypt,Middle East & North Africa,Qalyubia,Shubra el-Kheima,0,1,1,1,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Egypt,Police,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,0.0,0.0,0.0,29.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,21,0,Egypt,Middle East & North Africa,Al Sharqia,Zaqaziq,0,1,1,1,0.0,1,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,23,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,0,0,Unknown,Military,Military Checkpoint,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,23,0,Egypt,Middle East & North Africa,North Sinai,Unknown,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,2.0,0.0,0.0,3.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,24,0,Egypt,Middle East & North Africa,Beheira,Rashid,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Islamic State in Egypt,0,0.0,Unknown,Explosives,Unknown,Unknown,3.0,0.0,0.0,33.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,25,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Private Citizens & Property,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,6.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,26,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,28,0,Egypt,Middle East & North Africa,Sohag,Sohag,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,29,0,Egypt,Middle East & North Africa,Faiyum,Itsa,0,1,1,0,0.0,0,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Revolutionary Punishment Movement,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,30,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,0,0,Unknown,Military,Military Checkpoint,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Unknown,Unknown,Unknown,7.0,0.0,7.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,8,31,0,Egypt,Middle East & North Africa,Beni Suef,Beni Suef,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,August
2015,9,1,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,1,1,Bombing/Explosion,Military,Military Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Explosives,Suicide (carried bodily by human being),1.0,0.0,1.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,2,0,Egypt,Middle East & North Africa,Qena,Unknown,0,1,1,1,0.0,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,3,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,0.0,0,0,Armed Assault,Military,Military Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,3.0,0.0,3.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,4,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,1.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),International,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,4,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,1,1,1,0,1.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),International,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,4.0,4.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,5,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Checkpoint,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,5,0,Egypt,Middle East & North Africa,North Sinai,Masaed,0,1,1,1,0.0,0,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,7,0,Egypt,Middle East & North Africa,North Sinai,Abu Tawilah,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,E-mail,Explosives,Unknown,Unknown,2.0,0.0,0.0,5.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,7,0,Egypt,Middle East & North Africa,Beheira,Unknown,1,1,1,1,0.0,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,0.0,0.0,0.0,5.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,9,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,6.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,10,0,Egypt,Middle East & North Africa,Qalyubia,Al-Qanater Al-Khayreyya,0,1,1,1,0.0,1,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,11,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,1,1,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Egypt,Private Citizens & Property,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,3.0,0.0,1.0,4.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,13,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,13,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,16,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,16,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,1.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,3.0,0.0,2.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,16,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,0,1.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,16,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,0,1.0,0,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,20,0,Egypt,Middle East & North Africa,Giza,Giza,0,1,1,1,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Egypt,Police,Islamic State in Egypt,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,20,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,20,0,Egypt,Middle East & North Africa,Giza,Giza,0,1,1,1,0.0,0,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,Ghana,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,26,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,2.0,0.0,0.0,16.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,9,28,0,Egypt,Middle East & North Africa,Giza,Badrashin,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,September
2015,10,1,0,Egypt,Middle East & North Africa,Al Sharqia,Zagazig,0,1,1,1,1.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,1,0,Egypt,Middle East & North Africa,Al Sharqia,Zagazig,0,1,1,1,1.0,1,0,Bombing/Explosion,Unknown,Unknown,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,1,0,Egypt,Middle East & North Africa,Qalyubia,Obour,0,1,1,1,0.0,1,0,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,3,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,2.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,4,0,Egypt,Middle East & North Africa,Faiyum,Faiyum,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Revolutionary Punishment Movement,0,1.0,"Posted to website, blog, etc.",Firearms,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,5,0,Egypt,Middle East & North Africa,Dakahlia,Bani Ebeid,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Checkpoint,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,6,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,7,0,Egypt,Middle East & North Africa,Cairo,Cairo,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Private Citizens & Property,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,9,0,Egypt,Middle East & North Africa,Giza,Sixth of October,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,10,0,Egypt,Middle East & North Africa,Al Sharqia,Zagazig,0,1,1,1,1.0,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,11,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,12,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,1.0,1,0,Facility/Infrastructure Attack,Utilities,Electricity,Egypt,Unknown,Unknown,0,0.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,12,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,1.0,1,0,Facility/Infrastructure Attack,Utilities,Electricity,Egypt,Unknown,Unknown,0,0.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,14,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Private Citizens & Property,Sinai Province of the Islamic State,0,1.0,Unknown,Explosives,Unknown,Unknown,2.0,0.0,0.0,6.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,14,0,Egypt,Middle East & North Africa,Alexandria,Alexandria,0,1,1,1,0.0,1,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,14,0,Egypt,Middle East & North Africa,Alexandria,Alexandria,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Egypt,Private Citizens & Property,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,15,1,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Non-State Militia,Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,"Posted to website, blog, etc.",Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,1.0,0.0,7.0,Unknown,-99.0,October
2015,10,18,0,Egypt,Middle East & North Africa,Giza,Kerdasa,0,1,1,1,0.0,0,0,Bombing/Explosion,Government (General),Election-related,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,18,0,Egypt,Middle East & North Africa,Faiyum,Unknown,0,1,1,1,0.0,0,0,Bombing/Explosion,Government (General),Election-related,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,18,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,2.0,0.0,0.0,0.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,21,0,Egypt,Middle East & North Africa,North Sinai,Masaeed,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Unknown,Explosives,Unknown,Unknown,3.0,0.0,0.0,8.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,21,0,Egypt,Middle East & North Africa,North Sinai,Sheikh Zuweid,0,1,1,1,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Egypt,Unknown,Unknown,0,0.0,Unknown,Explosives,Unknown,Unknown,3.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,23,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Unknown,Explosives,Unknown,Unknown,1.0,0.0,0.0,3.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,23,0,Egypt,Middle East & North Africa,Cairo,Cairo,0,1,1,1,0.0,1,0,Bombing/Explosion,Business,Hotel/Resort,Egypt,Unknown,Islamic State in Egypt,0,1.0,"Posted to website, blog, etc.",Explosives,Unknown,Unknown,0.0,0.0,0.0,4.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,24,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Assassination,Private Citizens & Property,Political Party Member/Rally,Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,24,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Unknown,Explosives,Unknown,Unknown,3.0,0.0,0.0,9.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,24,0,Egypt,Middle East & North Africa,Beni Suef,Beni Suef,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Unknown,0,0.0,Unknown,Firearms,Unknown,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,25,0,Egypt,Middle East & North Africa,Gharbia,Tanta,0,1,1,1,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Egypt,Unknown,Unknown,0,0.0,Unknown,Melee,Unknown,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,26,0,Egypt,Middle East & North Africa,North Sinai,Rafah,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,27,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,1.0,Personal claim,Explosives,Unknown,Unknown,0.0,0.0,0.0,3.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,27,0,Egypt,Middle East & North Africa,Unknown,Unknown,0,1,1,1,0.0,0,0,Assassination,Private Citizens & Property,Political Party Member/Rally,Egypt,Unknown,Unknown,0,0.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
2015,10,29,0,Egypt,Middle East & North Africa,North Sinai,Arish,0,1,1,1,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Egypt,Unknown,Sinai Province of the Islamic State,0,0.0,Unknown,Explosives,Unknown,Unknown,0.0,0.0,0.0,6.0,0.0,0.0,1,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,October
